"","DM","ePT","iPT","SM","T","ZM"
"Berylmys bowersi 7220",0.711820700707647,-0.767370462041232,-0.290759918719756,0.11564548094805,0.485392506454135,-0.254728307348844
"Berylmys bowersi 7221",0.999381649655697,-0.681843041875761,-0.53144647251099,0.244235696364557,0.17640170784425,-0.206729539477755
"Chiropodomys gliroides BORN014",1.04888478320754,-0.782316418071814,-0.49895400676455,0.181121092228043,0.298904127884426,-0.247639578483644
"Chiropodomys major BORN678",0.908461631451397,-0.666201366806093,-0.765951769573152,0.200792743556835,0.644523389743953,-0.321624628372941
"Chrotomys mindorensis FMNH 222107",0.861735265460998,-0.361152985857474,-0.410948680528925,-0.0328499441147809,0.67526309494073,-0.73204674990055
"Chrotomys mindorensis FMNH 222111",0.886784577655592,-0.708535453232724,-0.329906999078119,0.164789242757988,0.560121889607111,-0.573253257709848
"Cryptomys hottentotus CHHB",1.03364054518928,-1.40148206921944,-0.877498360875935,0.725487408630123,0.887702376558932,-0.36784990028296
"Cryptomys hottentotus CHMR3",0.952036364270447,-1.19444841784481,-0.934134501515588,0.348950834999773,1.00294051153386,-0.175344791443683
"Cryptomys hottentotus CHPA",0.983723647546931,-1.52259916573109,-0.656368935813856,0.678415961440773,0.671364893555193,-0.154536400997949
"Cryptomys hottentotus CHPB",1.36755367090955,-1.46114888415615,-1.06975238695321,0.86712675436446,0.740290320913361,-0.444069475078013
"Deomys ferrugineus MNHN-ZM-MO",0.507776630107135,-0.502085654648305,-0.0693937338399267,-0.0170679148381871,0.44060510195007,-0.359834428730787
"Dipodomys merriami UWBM 37549",1.50699325962533,-0.829783198116999,-0.0482668671069632,0.0555999962940798,-1.41974614244171,0.735202951746268
"Echiothrix leucura kcr2456",0.761312510126819,-0.15753904260901,0.050100322169235,-0.529904202290829,0.431848903660083,-0.555818491056299
"Echiothrix sp. SUISSE",0.485471023769521,-0.0331671397332639,-0.0234109647878991,-0.395460075976219,0.348040990729341,-0.381473834001479
"Fukomys anselli Fans 840. Transp. 9679",0.672146888293928,-0.422420321180373,-1.3581461008575,0.880708670594779,0.174789320196741,0.0529215429524289
"Fukomys anselli Fans 864. Transp. 8543 right",0.765042657113633,-1.38669863242538,-0.616557104595981,0.845961757322368,0.570580355948557,-0.178329033363193
"Fukomys anselli Fans 867. Transp. 8346 left",0.718273963412461,-1.06638780590617,-0.770666181710554,0.480232121638809,0.744257390640694,-0.105709488075243
"Fukomys anselli Fans Transp. 9746",0.747128666287136,-1.22254417960555,-0.772896112236519,0.841986459745813,0.737128582952553,-0.330803417143435
"Fukomys damarensis FDA",1.12807476910819,-1.27214879344977,-1.0282137917014,0.813990696914193,0.825630607791116,-0.467333488662328
"Fukomys damarensis FDC",0.982420362936093,-1.3820120508894,-0.935145914529246,1.00843603822713,0.643164185449588,-0.316862621194168
"Fukomys damarensis FDD",0.972984656601416,-1.49308781374334,-0.972884251088803,0.993638452001324,0.823052393820622,-0.32370343759122
"Fukomys darlingi Fdarl 813, Transp. 2345",0.465589200260667,-1.17915871478617,-0.553231589678266,0.822978174933056,0.58726487650882,-0.143441947238106
"Fukomys darlingi Fdarl 824. Transp. 4396",0.656644345709962,-1.66815315255517,-1.22124124515791,1.29583042268424,0.91842067747881,0.0184989518400576
"Fukomys darlingi Fdarl 837",0.496515905768818,-0.735566544161091,-0.755604320336989,0.750470081596222,0.367688391819768,-0.123503514686728
"Fukomys darlingi Fdarl 845. Transp. 8446",0.659954605816094,-1.43882989870687,-0.523107510127357,0.779013965832083,0.749198482536984,-0.226229645350931
"Fukomys mechowii Fmech 586 Transp. 0262",0.528202839270815,-1.38722945966969,-0.524499748093217,0.808587657898653,0.5270836449738,0.0478550656196356
"Fukomys mechowii Fmech CB_828.",0.893920744814946,-1.21700125101573,-0.762752067370354,0.867414473485745,0.343220629825386,-0.124802529739991
"Fukomys mechowii Fmech Transp. 4372",0.908648374173738,-1.87940616824163,-0.622732083649517,0.867329082397797,0.713165073946653,0.0129957213729562
"Fukomys micklemi Fmick 809. Transp. 7571",0.837219133018011,-1.50148417160465,-0.750454651427235,1.01195322900414,0.661110833810469,-0.25834437280074
"Fukomys micklemi Fmick 828. Transp. 0774",0.936587904133381,-1.70640256722871,-0.744018242913516,0.861618989269793,0.766710674972838,-0.114496758233782
"Fukomys micklemi Fmick 842. Transp. 7689 right",0.824419471699733,-1.65357271665944,-0.555822125588807,0.867493914543009,0.589388545549391,-0.071907089543892
"Fukomys micklemi Fmick 882. Transp. 6739 right",0.830260078543672,-1.50222757462424,-0.648206999842163,0.890826934178339,0.521740473580563,-0.0923929118361691
"Georychus capensis GC 11",1.00814185703618,-1.73434024190202,-0.832417151991234,0.91134923637527,0.719021160411337,-0.0717548599295317
