"clade","family","subfamily","species","specimen"
"MOUS","Muridae","Murinae","Rhynchomys soricoides","FMNH ""Rhy2"""
"MOUS","Muridae","Murinae","Rhynchomys soricoides","FMNH ""Rhy2"""
"MOUS","Muridae","Murinae","Rhynchomys soricoides","FMNH ""Rhy2"""
"MOUS","Muridae","Murinae","Rhynchomys soricoides","FMNH ""Rhy2"""
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Muridae","Gerbillinae","Gerbilliscus angolae","CBUN ANG0104"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Spalacidae","Tachyoryctinae","Tachyoryctes splendens","RMCA 1980.055.M.0189"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Muridae","Murinae","Microhydromys sp.","CBUN MW1200-008"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429373"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"MOUS","Platacanthomyidae","","Platacanthomys lasiurus","NHM 1915.2.12.1-2"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"CTENO","Hystricidae","","Atherurus africanus","CBUN CSB012"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Heteromyidae","Perognathinae","Perognathus longimembris","UWBM 37550"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Praomys sp.","MNHN-ZM-MO 1997-381"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Anisomys imitator","CBUN FR2200_020"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Millardia meltada","MNHN-ZM-MO 2009-658"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Muridae","Murinae","Baiyankamys shawmayeri","CBUN MW3200_209"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Cricetidae","Arvicolinae","Dinaromys bogdanovi","MNHN-ZM-MO HERREL"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Muridae","Murinae","Golunda ellioti","NHM 1892.1.9.32"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Spalacidae","Myospalacinae","Eospalax fontanierii","NHM 1909.1.1.286"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"MOUS","Muridae","Murinae","Crateromys heaneyi","CBUN nonb"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"CTENO","Echimyidae","Echimyinae","Pattonomys semivillosus","USNM 496485"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Deomyinae","Deomys ferrugineus","MNHN-ZM-MO 709?"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Abeomelomys sevia","CBUN MW3200_139"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Vandeleuria oleracea","THAILAND no number"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Chiropodomys major","EBD BORN678"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Muridae","Murinae","Hybomys sp.","MNHN-ZM-MO 1997-848"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Calomyscidae","","Calomyscus baluchi","USNM 429369"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Spalacidae","Spalacinae","Spalax sp.","CBUN 961"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Murinae","Mallomys sp.","CBUN MW3200_048"
"MOUS","Muridae","Deomyinae","Lophuromys sikapusi","MNHN-ZM-MO 2013-260"
